pH,TDS,Turbidity,Safe
8.900864697,333.7753271,4.51875067,0
8.107244313,369.9031987,4.688271256,1
7.804368874,468.2125374,4.075556975,1
4.666148131,501.9028641,4.556863752,0
4.739548767,437.2175902,2.942348225,0
9.869231935,356.1819159,4.736849577,0
5.827541212,370.3572882,3.179128741,0
9.485832873,429.6222122,3.221129819,0
6.435722717,508.345207,4.925339107,0
6.365497241,371.579634,5.125416576,0
5.452214926,469.1319513,5.19053381,0
5.433466239,490.2846741,2.871196031,0
5.226941884,328.3874298,2.259550289,0
4.594209164,380.7232523,4.917909887,0
6.400256164,435.4056098,4.561493819,0
6.901863449,468.4163498,4.047907292,1
7.888843574,423.6627075,3.630523985,1
6.492403122,442.1042076,4.383394692,0
6.684699737,498.0639962,4.030659831,1
4.758648347,288.9124568,4.405508764,0
7.440825031,452.9952928,2.496342612,1
8.054885744,446.7484416,3.514097775,1
7.061830972,431.4246894,4.299018587,1
7.611609817,505.2654826,2.87326121,1
4.691438315,516.8516225,2.730792274,0
8.064170137,338.8481579,3.246077223,1
4.292966858,382.922363,2.804923583,0
9.085637102,381.3465821,2.544020276,0
6.592442508,440.6011346,3.060827354,1
8.990317234,551.5403898,4.494544339,0
6.739157692,425.2888367,5.214484016,1
6.492627157,313.254743,3.378778493,0
6.753128353,389.7424621,5.102516757,1
8.296344056,294.3251422,5.400810789,1
7.918183321,421.8900828,4.764193594,1
8.783167624,389.0216156,4.274136884,0
8.159666704,459.5411588,2.957194849,1
7.685396843,492.8503914,4.179187128,1
7.762020745,520.6407738,3.256301329,1
7.207931097,437.5120421,4.705561884,1
6.9870415,425.670964,4.475161103,1
4.692196563,406.551667,4.009006062,0
10.69553249,414.2560865,4.154845328,0
6.791696907,427.2397403,2.817391374,1
4.489783796,518.5852526,3.776225631,0
8.020869103,428.6609649,3.442121236,1
5.090035332,526.3610816,4.83886228,0
6.702496216,361.9477582,4.267952934,1
6.571099217,497.9023198,4.555949236,1
8.509220049,585.2226284,2.519891581,0
5.953981878,416.0909979,4.071916487,0
10.63290961,522.0278703,3.722454851,0
7.183095932,617.5409065,3.806539439,0
5.923441415,471.8575107,4.10736363,0
7.377036504,579.4618244,4.531658688,1
7.833495881,462.1424242,5.580829963,1
4.745764371,296.9641017,3.699146259,0
9.055825785,342.3594105,5.45691283,0
5.492155983,500.9387879,3.294129366,0
4.487517479,390.5669453,2.765722248,0
7.027185659,326.2690802,5.35304334,1
10.20064451,291.6002828,5.174719759,0
7.344975869,360.1844731,3.418763195,1
8.285395275,388.941163,5.438487907,1
5.949518764,451.0127884,4.072197622,0
5.296578804,393.3886033,3.918469801,0
10.28206797,568.0789802,4.572923004,0
7.016836113,471.4843946,4.101397991,1
6.871607245,379.5077385,4.180389312,1
8.238878989,401.0637637,2.784712797,1
5.791154373,544.8574806,4.104834817,0
6.153368957,485.0984831,4.030337485,0
7.303051906,451.605924,4.14486994,1
7.5926723,355.2844423,3.341426728,1
4.922045466,357.4707042,2.291694536,0
7.602121475,210.319182,3.698874769,1
8.846281957,419.3955691,2.925037558,0
6.751698586,381.4403882,3.756006672,1
5.088213197,400.1553243,2.600618679,0
6.954907217,482.5982702,3.169714976,1
9.519659984,395.6985382,3.994556136,0
4.700392724,539.4646482,3.481943696,0
10.38613293,336.2797071,4.921340625,0
5.746529194,354.1744375,3.808372006,0
8.966835973,456.4264885,3.654354962,0
6.848805453,389.6382279,3.130044763,1
8.861701557,521.7741145,3.579107242,0
4.252985001,427.1137557,3.58830042,0
6.729829904,521.8355248,4.724321913,1
5.924540482,273.4468382,4.224342509,0
6.470151959,524.9097809,3.125391112,0
6.93039147,481.7375593,3.699796036,1
7.421997644,463.2969139,3.603609581,1
6.204429354,552.4627918,4.106807505,0
9.066628054,496.1614524,4.055421251,0
4.713116701,354.1701813,3.923356036,0
10.58138599,497.1691281,2.966945651,0
6.138785152,373.8436199,4.677289618,0
5.276323544,312.0025326,3.883029041,0
6.776879088,420.3573924,3.322065007,1
7.239415921,494.4169099,4.531825295,1
8.408766231,555.580978,2.372791477,1
7.366915284,336.9568673,3.051316563,1
7.8564711,432.0431198,4.534681098,1
5.15839641,331.5867258,4.645852435,0
4.443850856,533.968647,5.038118946,0
8.247148271,302.200496,3.94196926,1
4.902158989,375.0363685,3.499048523,0
6.86313625,439.2296156,4.319777195,1
6.66953238,383.245825,1.964863097,1
7.595669984,452.445746,3.403393177,1
8.163076383,475.2964708,3.287243971,1
8.87027826,355.470925,4.182740665,0
8.769676022,369.0166668,3.776718462,0
7.790874862,471.5185364,3.076214341,1
7.651294226,420.8283622,3.258041647,1
4.771490669,310.9278353,3.936972573,0
5.392057607,419.813956,2.978925445,0
8.347949483,527.380871,4.217861431,1
6.836224939,390.8049553,3.666613686,1
6.490037175,479.7861954,2.430883294,0
6.648849186,257.7041794,4.827527398,1
9.323583858,399.7737042,3.006650222,0
4.581968728,406.382378,4.500207625,0
7.884841993,368.7708937,4.631640754,1
6.168838539,482.6733273,4.435760073,0
7.230845307,367.6899918,5.622018081,1
8.693104326,560.9659102,2.898223061,0
4.797460182,357.4361934,4.038502789,0
9.319176393,338.44145,4.129230416,0
7.581687577,617.8835131,4.457282487,0
5.348213659,371.9106474,3.31116811,0
5.487876363,510.6093851,4.223576482,0
8.315959071,501.6739826,2.760212574,1
8.551077748,510.8950007,4.04637969,0
6.013160966,444.276635,3.455622541,0
5.744067537,336.0618031,3.171655208,0
6.72958019,440.8594348,4.003458052,1
7.159398311,530.5264113,3.254926497,1
6.209697437,549.2767283,3.893766831,0
9.608533594,328.9044942,3.042796944,0
8.69712216,393.5557957,4.180567593,0
7.748928548,368.4028571,3.136945007,1
7.117917746,331.971661,4.213567957,1
8.31002902,365.4312125,4.775784922,1
5.524296531,475.3422715,4.033391218,0
10.20142576,331.3789519,3.964449588,0
5.368125754,435.6664692,2.004142586,0
8.937802408,480.3202177,2.831234426,0
8.124207826,431.6256772,4.724456578,1
7.184973119,384.0115576,3.665410662,1
5.319769073,399.1190254,2.92573204,0
6.369111631,357.4172848,2.275903461,0
6.733493842,397.6849857,3.178003605,1
6.883015402,570.4242586,4.102291769,1
8.013516429,382.0142489,4.44490059,1
8.272055091,500.6848732,5.140207743,1
8.746985976,407.3808249,4.763730536,0
8.154840855,597.8700732,3.696327575,1
9.045720545,558.7478629,4.213700444,0
8.922409559,468.5383258,4.081728016,0
5.961301572,567.5261592,4.919585047,0
8.184410006,363.2357556,4.5990822,1
7.636454091,514.9640601,3.332906497,1
7.775385593,301.7534765,3.309471716,1
7.617148871,329.0166464,2.391540006,1
6.664934584,412.3085879,4.502138214,1
8.815357953,430.4068943,2.87588018,0
7.765635562,355.9980259,3.21444964,1
8.56704382,490.5125389,2.804926824,0
6.994194675,369.4680721,4.398900709,1
3.344588533,485.6311478,2.575141031,0
7.774468469,288.0685777,3.891097334,1
6.150487601,354.3925259,3.551655811,0
6.767523658,334.9053758,3.300253498,1
6.744799075,544.3393171,4.86854263,1
7.603775446,321.0690741,3.584985024,1
8.546145555,413.3215995,3.505300168,0
5.432512085,448.8647411,3.874425315,0
7.71408936,347.8292033,3.182582857,1
7.845879929,510.305603,3.667154205,1
7.156424495,448.4571607,2.958414712,1
4.775221956,526.067651,3.223080865,0
7.741245059,521.0162606,3.741143366,1
4.187490815,264.5080825,4.592959344,0
7.808012212,590.0605459,4.165549906,1
5.895948983,531.1691009,3.659652968,0
7.269652253,506.0101352,3.789236757,1
7.457979827,482.6371798,4.497730796,1
7.746343115,457.0141209,3.678686031,1
8.27579563,351.631315,4.72133955,1
6.879959452,554.0451045,5.688206949,1
6.799375518,373.2321373,3.819985377,1
4.736404607,508.8203409,4.995601766,0
6.578998162,408.1950145,3.690929417,1
8.775485734,480.7152078,4.393944466,0
6.850302032,300.411744,3.08029671,1
8.073278952,432.8987489,4.854312786,1
5.078274175,528.1562512,3.631042314,0
7.444914015,405.4206121,2.571391506,1
9.434005875,476.8420108,4.201054364,0
5.905906954,337.8582636,2.917284056,0
5.803496976,365.477618,2.181714167,0
7.617151922,327.2282451,3.422543431,1
5.422445768,382.0801288,2.91175139,0
4.872560878,354.3906043,3.918005799,0
7.058182608,462.314567,3.613834771,1
7.890354274,344.5506193,3.209588058,1
7.535700191,583.4364875,4.208354354,1
8.722143777,468.3674514,3.274628642,0
6.284385791,517.1505478,5.030712169,0
9.30566048,345.6569351,4.485070147,0
4.923178856,404.4057627,3.329600783,0
6.14301848,475.4452677,5.37040341,0
6.616649175,491.7240649,3.881767178,1
7.62349992,404.5013685,4.764995184,1
7.860106422,285.228661,3.499774684,1
5.579517093,375.2759695,4.043914693,0
4.303574607,412.8964036,2.010537157,0
6.417702476,509.8196527,4.046305672,0
5.036453976,332.3597146,3.534665425,0
10.41504401,491.5167115,4.209136505,0
8.41860665,546.7909944,3.44284782,1
7.55796363,277.2341545,3.292270153,1
5.728823779,445.0696363,4.41217355,0
10.48680842,455.7438446,3.804352132,0
5.716251354,502.9936866,3.433135385,0
6.770926884,475.5489601,4.91053382,1
6.043360084,355.0074612,4.745247517,0
6.320427823,375.9645578,4.553380743,0
8.684778672,499.2754008,3.877349185,0
7.961721463,451.808446,2.286943495,1
5.484151254,348.3990333,4.43885846,0
7.186931122,477.9949918,4.275645348,1
9.792727769,413.155466,3.729120402,0
3.637170625,509.1503233,5.446565703,0
6.632031569,346.8604045,3.38629429,1
5.913956688,283.4014062,5.648605949,0
9.484703254,480.8480635,4.132274238,0
8.447404488,547.0238303,5.21830711,1
6.859323726,391.599708,4.501980015,1
6.300001767,485.6724565,3.709437181,0
7.313446756,436.5172742,2.220639923,1
6.572656389,343.8952418,2.820927249,1
6.002414612,336.9141571,4.315308015,0
5.93605711,323.4992313,3.940282339,0
8.016279103,491.0790821,4.308222881,1
8.783596632,324.9370292,3.470885424,0
6.911698241,298.550513,4.616641008,1
5.974583248,410.8041321,3.721974696,0
7.828740105,290.1186126,5.199446636,1
6.114332051,472.2554031,3.68040999,0
7.139428273,364.5231509,3.771596492,1
6.635894308,412.5829888,4.523236866,1
6.280978207,456.5439451,4.599432014,0
5.068795502,483.442018,4.362085653,0
8.151248962,555.5902835,2.799883321,1
7.582941677,518.0485235,4.164028619,1
5.34411687,591.3633685,4.104698561,0
7.871961403,350.8269163,2.938536287,1
5.327023534,438.5534987,4.855821251,0
7.47102667,401.6182184,3.70797408,1
7.943882477,353.3364843,4.111691345,1
9.13569426,562.7714671,3.281802196,0
5.214009194,380.4284147,4.453525556,0
5.363362645,408.9225168,3.871372489,0
6.582499747,458.3627329,4.152014127,1
6.810466517,340.0300886,4.402339513,1
5.574116595,538.5325178,5.152527698,0
8.555283423,390.9430887,3.687152068,0
4.483402761,413.5450473,2.203840524,0
9.128357758,371.4823076,3.762222689,0
5.271971378,351.4802796,4.119436475,0
6.465093529,544.6005667,3.790523693,0
8.245186596,423.7367843,4.125731794,1
6.430254786,418.4194715,4.805791534,0
7.482791276,475.2114605,4.094746286,1
5.504452321,537.5396091,4.657360934,0
8.522567733,346.3745976,3.358284405,0
5.694475546,448.7541508,4.107467119,0
6.93450359,435.9483861,3.875238037,1
6.115180039,429.7066808,3.69086186,0
8.575673022,464.7255668,3.506229064,0
7.2261272,624.2299006,4.153558901,0
8.326349854,569.1032945,4.395284863,1
5.548124947,430.2696637,4.599235865,0
5.386637962,525.1234713,4.320900175,0
7.262534652,332.4252243,4.846359372,1
6.257085791,422.6003747,3.994713697,0
7.025504335,442.4055402,2.941555123,1
6.584839333,304.7136645,3.919954569,1
6.565633547,393.6251725,2.770948497,1
7.217392781,421.9635385,3.746619824,1
6.61977546,431.430087,4.086920567,1
6.217255307,414.7710169,2.08142502,0
5.019984767,341.3571602,4.089485428,0
6.907379615,340.7049784,1.496100943,1
4.249890379,449.0515158,4.116347641,0
4.26526964,300.5479288,4.900446069,0
7.086877326,548.917718,3.992848211,1
3.433874059,412.9155386,4.104938403,0
8.307462969,464.9009848,4.625729242,1
7.818274839,359.09919,3.329243166,1
6.958534137,350.6034312,4.1946,1
4.349439999,432.642307,4.442711502,0
6.629985036,335.8047102,2.534499478,1
8.96969739,378.5285112,3.983098818,0
6.77105029,441.7303914,3.244866832,1
6.724639342,463.8852159,2.921414772,1
6.967270764,438.809155,3.272470739,1
7.053116739,377.1881249,5.67199885,1
7.755154227,338.4306239,2.728799592,1
8.580008559,403.5966314,3.195591056,0
6.901710203,538.620787,3.035670597,1
7.814250247,516.6468167,4.104661963,1
7.021295306,459.89989,3.675557956,1
6.057068041,462.0061696,4.371747854,0
5.343075103,485.9597174,4.240031708,0
5.742533063,435.2347266,4.272202758,0
8.070477127,376.7103037,3.055790475,1
6.652824348,433.8752091,3.661529274,1
8.248703054,415.6834479,3.540532004,1
5.664845758,335.505521,3.570290456,0
8.999498939,444.0770167,3.695084055,0
5.588537191,466.4454294,4.37399858,0
6.265637344,499.604629,3.266028669,0
6.922041828,336.0464515,4.242947216,1
8.072612403,559.1675739,5.082206247,1
8.828094375,486.8632669,3.793317686,0
8.647454007,489.7627989,3.624100659,0
7.475536902,477.2350531,4.015574262,1
6.453064803,371.8827631,3.440858802,0
7.893131973,303.8787934,3.302211725,1
7.9373922,316.0224661,4.27085115,1
8.281120655,459.8655118,3.687995064,1
4.906491593,620.3468398,3.152344905,0
5.117913529,369.6186165,3.806700492,0
6.449070009,397.5070551,3.331549948,0
5.613562647,341.5236716,3.465088676,0
5.754212968,495.9453442,5.920233915,0
8.121253676,411.9869872,4.428311683,1
8.935115926,413.0048441,5.168297808,0
8.458814662,636.2577548,3.507708536,0
7.945407487,392.1660879,5.428916724,1
4.695516141,512.8418736,4.641738491,0
6.710633528,455.967558,3.863286909,1
9.502856746,406.3098542,4.237345252,0
4.405327147,424.2511621,4.086867245,0
6.968131313,459.1766823,3.030823583,1
5.76255225,449.4353759,2.906589212,0
8.397248096,402.4649056,2.835794284,1
7.593176933,451.2114486,3.542092644,1
5.149133288,303.3336324,4.839176158,0
7.371289877,298.0530573,4.084696775,1
5.202672013,473.548484,3.927980576,0
9.149733927,539.6250371,5.436819304,0
7.615556979,311.1789547,4.243133734,1
7.813067625,539.6107975,4.713719499,1
7.721032688,424.9669947,4.168487102,1
9.056244707,414.7666308,3.319353737,0
5.84866707,482.4519329,4.874534246,0
8.470545999,491.5197053,2.935801995,1
8.170588045,472.0282857,3.995857049,1
6.381977105,525.0754779,4.99189599,0
6.98981377,326.5863598,4.808582691,1
10.3781082,473.8141914,3.57744746,0
3.590822364,465.6301194,4.144780873,0
6.966835168,382.4438627,2.957441071,1
6.703486854,479.5374969,4.223883711,1
6.64879301,372.6869954,5.138047828,1
7.940713224,406.116784,2.990150891,1
8.228563825,569.9348878,2.781944108,1
7.894322783,383.0191013,2.865031443,1
7.042793877,504.9254661,3.965647067,1
8.305063984,361.6914368,4.461210732,1
8.268307592,294.2980647,4.405408198,1
6.36729853,362.7754392,2.61476606,0
7.098245544,297.1064944,4.909571475,1
7.32250205,418.0755105,2.981649192,1
5.198224971,390.065616,3.807318103,0
6.280905113,388.5526207,3.021288909,0
6.823930137,412.8405064,4.016144076,1
6.629993518,524.8833294,3.155213653,1
10.30157127,461.9792858,3.857851975,0
6.123193935,391.6103219,5.457830951,0
6.848033469,442.7862667,4.257037543,1
5.122648455,446.7122191,3.504524534,0
3.43485576,398.3701305,5.389510246,0
8.725393412,396.2290102,4.565542154,0
8.174028131,503.5221724,3.986780704,1
8.034011917,490.8215001,2.452120806,1
7.893818459,398.9895004,3.508503713,1
8.163074031,487.3183457,4.128193137,1
6.867000691,497.7037751,3.484120574,1
6.898315041,392.3823257,3.822307139,1
5.329938815,511.7051873,5.79932235,0
6.962993545,552.2730553,4.760381755,1
6.846059942,542.9970994,4.709374128,1
6.739849728,390.0465726,4.379630439,1
5.495035446,459.6421716,4.115428052,0
7.583770299,393.877683,3.642289214,1
6.394980461,353.3654184,4.732002727,0
5.82126163,466.783264,4.371078785,0
5.514062185,524.5479749,4.460362938,0
5.198067643,573.1355324,3.295033859,0
7.06614184,503.2533171,4.127599073,1
7.015332583,420.1368731,5.251223104,1
6.044671753,392.2067414,4.914883756,0
7.255798597,489.2721602,3.968177083,1
6.792407469,306.1155393,2.505650441,1
7.368165577,328.5652878,3.684263383,1
8.837786915,514.9259969,2.087080217,0
7.108140711,259.9637626,4.015246444,1
5.289618437,353.7729296,4.54810035,0
8.693149901,545.228668,4.687846798,0
6.999764511,282.5023381,3.360130678,1
6.897922717,337.4360877,4.490105279,1
9.917092057,522.5485531,3.39332538,0
5.609025354,443.8725583,3.354890148,0
7.714312672,377.9263683,4.42513397,1
6.351286549,337.0773485,3.707053968,0
7.958871446,389.2642157,4.007902613,1
6.000723336,384.7532976,4.176218743,0
6.39292784,305.2436004,3.271338859,0
6.977267852,377.000392,2.367041309,1
6.353436844,503.414897,3.861109202,0
7.330196877,404.1959121,2.884715098,1
6.948265449,386.5820832,4.095611813,1
8.249550509,364.9311281,4.284831119,1
6.903816978,318.6226223,3.867843303,1
7.605674821,325.6836912,5.554074526,1
7.301444654,446.8396726,3.16007484,1
6.788291583,419.8958885,4.255948317,1
6.692531669,376.6727942,2.942115367,1
6.028101118,514.5456721,4.080786271,0
6.715940564,349.00307,2.404729206,1
7.490786676,306.3455625,4.354535491,1
6.336588682,380.4330194,4.356593856,0
7.381757557,361.3424956,3.338021759,1
7.256015039,324.2501476,4.534960273,1
7.025821771,421.0999169,4.746091949,1
7.606880475,426.9859417,4.564460392,1
6.347020018,502.9190132,4.526350939,0
7.322828417,349.3132127,3.981968832,1
6.777506359,523.241732,4.263180268,1
6.642755695,474.0574902,4.299209281,1
6.217584914,452.9220249,4.15016691,0
6.630122156,320.470853,3.352764606,1
8.051022203,496.9062662,3.767443126,1
8.416086817,444.5601085,4.93008381,1
7.933067692,449.6856024,4.534233043,1
8.942045991,541.9154677,4.354287641,0
7.033945359,516.2178472,3.931730863,1
6.816416925,477.0239651,4.274738214,1
6.460033522,365.0941435,3.535597779,0
6.227826795,460.4153864,4.007347485,0
5.632731647,425.9842127,5.114607051,0
6.191241443,488.9541644,3.315070593,0
7.701032797,368.224575,3.395482609,1
5.646083312,401.2562923,3.938505627,0
7.896743922,270.7940588,4.889458166,1
6.010617577,314.5298134,4.867287404,0
